REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
56019,2024,12,2,59,0,08,,1,1,4,1,,,4,3,20,08,35,0,15,1,720,0,1,720,0,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,1,03,3,243
56020,2024,12,1,24,2,10,,1,6,1,1,,,4,2,20,07,32,,,,300,300,1,300,300,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,18,,203
56021,2024,12,1,47,0,05,,2,6,3,1,,,2,3,17,05,24,,,,60,120,2,60,120,0,,0,0,0,2,23,,2000,3,1,2,2,,,,,,,,,,,,,,,,,1,14,1,154
56022,2024,12,4,35,0,05,,2,1,6,,1,2,6,2,17,04,14,,,,,,,,,,,,,,,,105,,,,,,,,,2,02,4,,,,,,,,,,,1,06,1,107
56023,2024,12,1,59,0,02,4,2,6,5,1,,,2,3,17,04,16,,,,350,110,1,350,110,240,1,0,0,0,,15,,4500,3,1,1,2,,,,,,,,,,,,,,,,,1,10,,754
56024,2024,12,1,35,4,05,,2,1,6,1,,,4,2,17,04,16,,,,400,360,1,400,360,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,1,02,,1209
56025,2024,12,2,10,0,10,,2,6,2,1,,,2,3,17,05,26,0,1,2,500,0,1,500,0,,,,,,,63,,1700,3,1,4,4,,,,,,,,,,,,,,,,,1,16,,181
56026,2024,12,2,35,0,02,3,2,6,2,1,,,2,3,19,07,33,2,1,2,150,0,2,150,0,,,,,,4,20,,2500,3,1,2,4,,,,,,,,,,,,,,,,,2,01,,541
56027,2024,12,1,24,0,02,4,1,6,3,1,,,2,3,20,08,38,,,,300,225,1,300,225,75,1,0,0,0,,15,,2200,3,1,1,2,,,,,,,,,,,,,,,,,1,14,,156
56028,2024,12,4,10,0,02,3,1,6,5,,1,1,2,3,10,07,34,,,,,,,,,,,,,,,,4,,,,,,,,,4,10,5,,,,,,,,,4,,2,03,,241
56029,2024,12,1,24,0,01,2,2,6,3,1,,,2,3,10,07,34,,,,250,250,2,250,250,0,,0,0,0,4,43,,1600,3,1,1,1,,,,,,,,,,,,,,,,,3,18,,120
56030,2024,12,1,24,2,11,,1,1,2,1,,,2,2,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,240,,3303,1,1,3,4,,,,,,,,,,,,,,,,,,18,,921
56031,2024,12,1,24,0,04,,1,2,4,1,,,2,3,07,03,13,,,,400,460,1,400,460,0,,60,0,60,,73,,5839,1,1,2,4,,,,,,,,,,,,,,,,,1,06,1,114
56032,2024,12,1,24,0,06,,2,2,4,1,,,2,3,19,07,31,,,,350,350,1,350,350,0,,0,0,0,,127,,1930,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,384
56033,2024,12,4,24,0,12,,2,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,102
56034,2024,12,1,24,0,07,,2,2,5,1,,,1,3,16,05,20,,,,350,320,1,350,320,30,3,0,0,0,,240,,3165,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,318
56035,2024,12,3,12,0,04,,2,6,2,,1,1,2,3,18,06,27,,,,,,,,,,,,,,,,5,,,,,,10,6,1,4,09,4,2,,1,,1,1,,3,,,1,16,2,129
56036,2024,12,1,24,0,06,,1,1,5,1,,,2,3,07,07,33,,,,400,400,1,400,400,0,,0,0,0,,64,,2885,3,1,1,1,,,,,,,,,,,,,,,,,1,06,1,498
56037,2024,12,1,35,4,07,,1,6,5,1,,,2,3,05,03,13,,,,400,400,1,400,400,0,,0,0,0,,216,,5240,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,453
56038,2024,12,1,10,0,05,,2,1,2,1,,,2,3,17,05,26,,,,300,300,1,300,300,100,1,0,0,0,,7,,1800,1,3,1,3,,,,,,,,,,,,,,,,,1,08,,140
56039,2024,12,4,13,0,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,95
56040,2024,12,1,11,0,10,,1,5,4,1,,,1,3,10,07,34,,,,375,375,1,375,375,0,,0,0,0,,40,,2387,1,4,2,3,,,,,,,,,,,,,,,,,1,01,,20
56041,2024,12,1,46,6,09,,2,6,4,1,,,1,2,17,04,18,,,,385,305,1,385,305,80,3,0,0,0,,240,,2500,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,71
56042,2024,12,1,35,0,12,,1,1,2,1,,,6,2,01,01,04,,,,300,150,1,300,150,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,261
56043,2024,12,1,35,4,05,,1,1,5,1,,,2,3,14,01,02,,,,400,400,1,400,400,0,,0,0,0,,166,,4808,3,1,2,4,,,,,,,,,,,,,,,,,1,06,1,322
56044,2024,12,1,24,1,11,,1,2,4,2,,,2,3,10,07,33,,,,240,240,2,300,300,0,,0,0,0,5,7,,1600,3,1,2,2,,,,,,,,,,,,,,,,,,02,,201
56045,2024,12,4,35,0,11,,2,1,6,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,,462
56046,2024,12,1,35,0,03,6,2,6,6,1,,,2,3,08,10,42,,,,400,280,1,400,280,120,1,0,0,0,,105,,3600,1,1,3,4,,,,,,,,,,,,,,,,,1,18,,415
56047,2024,12,4,24,2,11,,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,01,,286
56048,2024,12,4,59,0,09,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,1,11,,161
56049,2024,12,4,35,0,12,,2,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,267
56050,2024,12,4,13,0,12,,1,4,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,01,,91
56051,2024,12,1,46,6,10,,1,1,6,1,,,2,3,16,05,20,,,,70,210,2,70,210,0,,0,0,0,5,28,,1800,3,4,2,2,,,,,,,,,,,,,,,,,1,02,,178
56052,2024,12,2,24,0,03,6,2,2,4,1,,,1,3,17,05,24,1,7,1,350,0,1,350,0,,,,,,,128,,3195,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,77
56053,2024,12,4,59,9,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,249
56054,2024,12,1,48,7,02,3,2,6,2,1,,,2,3,18,07,34,,,,200,200,2,200,200,0,,0,0,0,4,16,,1500,3,1,1,4,,,,,,,,,,,,,,,,,1,07,,641
56055,2024,12,1,35,0,03,6,1,1,0,1,,,2,3,19,07,34,,,,400,363,1,400,363,0,,0,0,0,,21,,1975,1,1,2,2,,,,,,,,,,,,,,,,,1,05,,115
56056,2024,12,3,24,0,09,,1,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,,,,2,,1,,1,1,,0,,,1,01,,180
56057,2024,12,4,13,0,11,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,11,,67
56058,2024,12,1,35,0,09,,1,1,4,1,,,2,3,08,07,33,,,,400,400,1,400,400,0,,0,0,0,,33,,5288,3,1,2,4,,,,,,,,,,,,,,,,,1,05,,249
56059,2024,12,1,59,9,07,,1,1,4,1,,,2,3,04,02,07,,,,400,400,1,400,400,0,,0,0,0,,32,,3846,3,1,1,2,,,,,,,,,,,,,,,,,1,06,1,246
56060,2024,12,1,59,0,08,,2,1,2,1,,,2,3,17,02,08,,,,375,375,1,375,375,0,,0,0,0,,82,,2564,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,178
56061,2024,12,4,13,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,94
56062,2024,12,1,12,0,07,,1,1,5,1,,,4,3,14,06,29,,,,300,300,1,300,300,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,03,2,112
56063,2024,12,2,35,0,01,2,2,6,2,1,,,2,2,10,07,34,0,1,2,100,0,2,100,0,,,,,,4,18,,1600,3,3,2,2,,,,,,,,,,,,,,,,,2,03,,191
56064,2024,12,4,24,0,02,4,1,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,535
56065,2024,12,1,59,0,03,6,1,4,5,1,,,2,1,10,07,33,,,,400,400,1,400,400,0,,0,0,0,,52,,3514,1,1,1,4,,,,,,,,,,,,,,,,,1,11,,174
56066,2024,12,1,48,8,10,,1,1,4,1,,,4,2,09,07,33,,,,400,400,1,400,400,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,1,02,,409
56067,2024,12,4,12,0,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,07,,220
56068,2024,12,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,11,,126
56069,2024,12,4,47,0,11,,1,5,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,01,,207
56070,2024,12,1,35,0,03,6,1,2,6,1,,,2,3,04,03,12,,,,400,550,1,400,550,0,,0,150,150,,3,,4327,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,49
56071,2024,12,1,35,0,07,,2,1,3,1,,,1,3,21,02,07,,,,375,375,1,375,375,0,,0,0,0,,17,,4103,1,1,1,4,,,,,,,,,,,,,,,,,1,03,2,67
56072,2024,12,3,59,0,10,,1,2,1,,1,1,2,3,06,08,36,,,,,,,,,,,,,,,,2,,,,,,20,6,1,2,04,5,2,,1,,1,1,1,2,,,1,11,,145
56073,2024,12,4,12,0,10,,1,1,4,,1,2,2,3,10,04,14,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,4,,,,,,,,,,,1,10,4,81
56074,2024,12,1,47,0,03,6,2,1,5,1,,,1,3,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,41,,3125,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,110
56075,2024,12,1,59,9,02,4,1,6,4,1,,,2,3,11,08,36,,,,600,600,1,600,600,0,,0,0,0,,64,,1635,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,324
56076,2024,12,4,48,8,12,,1,5,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,456
56077,2024,12,2,24,0,10,,1,2,1,1,,,2,3,06,08,36,1,1,1,450,0,1,450,0,,,,,,,44,,2600,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,103
56078,2024,12,2,35,4,03,6,2,1,4,1,,,1,3,17,04,16,2,50,2,355,0,1,355,0,,,,,,,62,,3792,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,299
56079,2024,12,1,11,0,02,3,1,6,2,1,,,2,3,06,08,38,,,,500,500,1,500,500,0,,0,0,0,,30,,2500,3,1,2,2,,,,,,,,,,,,,,,,,1,03,,98
56080,2024,12,1,12,0,04,,2,1,1,1,,,2,3,08,02,09,,,,400,400,1,400,400,0,,0,0,0,,114,,3245,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,187
56081,2024,12,4,59,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,11,,152
56082,2024,12,1,10,0,06,,1,1,4,2,,,6,3,11,08,38,,,,400,510,1,600,530,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,03,1,33
56083,2024,12,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,08,,121
56084,2024,12,4,35,4,05,,2,1,4,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,1,06,1,339
56085,2024,12,4,13,0,06,,1,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,99
56086,2024,12,4,10,0,11,,2,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,11,,163
56087,2024,12,4,59,9,08,,2,1,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,3,239
56088,2024,12,4,24,0,09,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,1,08,,180
56089,2024,12,1,35,0,09,,1,1,4,1,,,4,3,06,01,04,,,,200,200,2,200,200,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,1,02,,299
56090,2024,12,4,24,0,10,,1,1,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,141
56091,2024,12,1,24,0,07,,1,1,6,1,,,4,2,11,08,36,,,,350,350,1,350,350,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,1,03,1,108
56092,2024,12,1,13,0,10,,1,1,5,1,,,4,2,17,04,14,,,,160,200,2,160,200,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,1,04,4,98
56093,2024,12,1,35,4,08,,2,1,4,2,,,2,2,17,02,09,,,,375,375,1,425,425,0,,0,0,0,,113,,3333,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,1670
56094,2024,12,4,35,0,10,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1,01,,165
56095,2024,12,1,35,4,09,,2,6,6,1,,,1,3,16,05,20,,,,450,450,1,450,450,0,,0,0,0,,240,,9829,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,171
56096,2024,12,1,24,0,07,,2,6,4,1,,,1,3,18,02,07,,,,375,325,1,375,325,50,1,0,0,0,,31,,3385,2,1,4,4,,,,,,,,,,,,,,,,,1,14,3,107
56097,2024,12,4,10,0,06,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,0,,1,16,2,33
56098,2024,12,4,35,0,01,2,2,6,3,,1,1,1,3,17,04,18,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,5,,,,,,,,,,,2,03,,393
56099,2024,12,1,59,0,06,,2,2,5,1,,,1,3,21,03,11,,,,350,330,1,350,330,20,1,0,0,0,,150,,6270,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,263
56100,2024,12,3,35,0,09,,2,1,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,50,5,1,,,,2,,1,1,1,,1,2,,,3,07,4,177
56101,2024,12,4,59,9,05,,2,6,4,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,269
56102,2024,12,1,35,5,07,,2,2,5,1,,,2,2,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,102,,2223,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,342
56103,2024,12,4,12,0,08,,2,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,1,17,4,226
56104,2024,12,4,35,5,10,,2,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,1,11,,182
56105,2024,12,4,24,2,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,946
56106,2024,12,4,35,0,12,,2,2,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,05,,83
56107,2024,12,4,35,0,11,,1,2,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,78
56108,2024,12,3,48,0,01,2,1,6,2,,1,1,1,3,21,09,40,,,,,,,,,,,,,,,,2,,,,,,14,2,2,4,09,5,2,,,1,1,1,1,1,,,1,01,,119
56109,2024,12,4,35,0,09,,2,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,1,01,,110
56110,2024,12,1,12,0,03,6,2,1,4,1,,,1,3,17,04,17,,,,375,375,1,375,375,0,,0,0,0,,74,,3800,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,167
56111,2024,12,1,24,0,05,,2,2,4,1,,,2,3,08,02,08,,,,300,300,1,300,300,0,,0,0,0,,155,,2300,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,322
56112,2024,12,1,24,2,07,,2,2,5,1,,,3,3,12,02,05,,,,700,700,1,700,700,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,1413
56113,2024,12,4,59,9,03,5,2,6,5,,1,1,2,3,18,02,09,,,,,,,,,,,,,,,,30,,,,,,,,,0,06,4,,,,,,,,,,,1,05,,201
56114,2024,12,1,35,4,03,5,1,6,5,1,,,1,3,16,02,08,,,,500,680,1,500,680,0,,0,180,180,,3,,4513,1,1,3,3,,,,,,,,,,,,,,,,,1,08,,252
56115,2024,12,1,48,7,03,6,1,4,5,1,,,2,2,10,07,33,,,,500,500,1,500,500,0,,0,0,0,,39,,1154,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,1568
56116,2024,12,1,35,4,05,,2,1,2,1,,,2,2,10,07,34,,,,375,375,1,375,375,0,,0,0,0,,3,,1740,3,4,2,4,,,,,,,,,,,,,,,,,1,03,2,273
56117,2024,12,4,35,0,02,4,1,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,07,,285
56118,2024,12,1,10,0,09,,2,5,2,1,,,2,3,09,02,09,,,,400,400,1,400,400,0,,0,0,0,,119,,1900,3,1,1,2,,,,,,,,,,,,,,,,,1,01,,127
56119,2024,12,4,24,0,11,,1,2,1,,1,2,2,3,08,08,36,,,,,,,,,,,,,,,,79,,,,,,,,,4,09,2,,,,,,,,,,,,11,,123
56120,2024,12,1,35,0,07,,1,4,4,1,,,2,3,08,07,33,,,,400,400,1,400,400,0,,0,0,0,,15,,6250,3,1,1,4,,,,,,,,,,,,,,,,,1,14,3,108
56121,2024,12,1,35,3,11,,1,1,6,1,,,6,3,14,05,19,,,,450,400,1,450,400,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,02,,326
56122,2024,12,1,24,2,02,4,1,6,4,1,,,2,1,10,07,34,,,,200,260,2,200,260,0,,0,0,0,4,22,,1550,3,4,1,2,,,,,,,,,,,,,,,,,3,16,,308
56123,2024,12,3,24,0,01,2,1,6,0,,1,2,2,3,10,07,34,,,,,,,,,,,,,,,,4,,,,,,28,6,2,4,12,7,2,,1,,1,1,,3,,,2,03,,98
56124,2024,12,1,24,1,03,5,2,2,4,1,,,6,3,20,07,32,,,,350,330,1,350,330,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,1,02,,688
56125,2024,12,4,35,5,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,224
56126,2024,12,4,59,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,08,,194
56127,2024,12,1,59,9,05,,1,6,5,1,,,1,3,16,05,20,,,,300,300,1,300,300,0,,0,0,0,,76,,4615,1,1,2,4,,,,,,,,,,,,,,,,,3,01,,552
56128,2024,12,1,48,7,09,,1,1,4,1,,,2,2,12,07,33,,,,375,525,1,375,525,0,,150,0,150,,34,,4700,3,1,1,4,,,,,,,,,,,,,,,,,1,04,4,650
56129,2024,12,1,24,2,04,,2,1,4,1,,,1,2,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,4,,2906,3,3,4,4,,,,,,,,,,,,,,,,,1,03,1,871
56130,2024,12,4,24,0,02,4,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,2,07,,154
56131,2024,12,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,11,,150
56132,2024,12,4,59,9,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,11,,274
56133,2024,12,4,12,0,12,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,73
56134,2024,12,1,59,9,08,,1,1,2,1,,,2,2,10,01,03,,,,450,510,1,450,510,0,,0,60,60,,240,,2778,3,1,1,4,,,,,,,,,,,,,,,,,1,04,4,244
56135,2024,12,3,24,2,08,,1,2,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,12,7,1,,,19,2,1,1,,1,,,2,,,1,18,,300
56136,2024,12,1,13,0,02,3,1,6,2,1,,,2,3,10,07,34,,,,210,220,2,210,220,0,,0,0,0,4,8,,1530,3,1,1,4,,,,,,,,,,,,,,,,,2,18,,291
56137,2024,12,1,35,0,09,,1,1,4,1,,,2,3,10,08,35,,,,300,400,1,300,400,0,,0,0,0,,240,,3000,3,1,2,4,,,,,,,,,,,,,,,,,1,05,,300
56138,2024,12,1,24,0,04,,2,2,2,1,,,5,3,17,05,24,,,,425,425,1,425,425,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,03,1,463
56139,2024,12,1,59,0,05,,2,6,5,1,,,1,3,17,04,16,,,,400,320,1,400,320,80,1,0,0,0,,82,,5600,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,147
56140,2024,12,1,24,0,02,4,2,6,6,1,,,1,3,16,05,20,,,,350,350,1,350,350,0,,0,0,0,,4,,2885,2,3,2,4,,,,,,,,,,,,,,,,,1,04,,82
56141,2024,12,4,13,0,10,,1,6,0,,1,1,2,3,02,09,40,,,,,,,,,,,,,,,,221,,,,,,,,,4,10,1,,,,,,,,,,,1,18,,133
56142,2024,12,1,11,0,07,,2,6,2,1,,,2,3,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,240,,2885,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,61
56143,2024,12,1,59,0,09,,1,5,4,1,,,2,3,04,08,35,,,,420,420,1,420,420,0,,0,0,0,,146,,8630,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,130
56144,2024,12,1,35,0,03,6,2,1,4,1,,,2,1,05,02,07,,,,375,375,1,375,375,0,,0,0,0,,20,,3333,3,1,1,4,,,,,,,,,,,,,,,,,1,03,1,157
56145,2024,12,4,24,0,11,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,11,,153
56146,2024,12,1,24,0,07,,2,1,4,1,,,1,3,17,02,08,,,,350,350,1,350,350,0,,0,0,0,,27,,3000,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,124
56147,2024,12,1,24,0,02,4,1,6,4,1,,,2,3,05,03,13,,,,400,400,1,400,400,0,,0,0,0,,5,,2550,3,3,4,4,,,,,,,,,,,,,,,,,2,01,,236
56148,2024,12,1,46,0,10,,2,6,4,1,,,1,3,17,07,34,,,,320,320,1,320,320,0,,0,0,0,,11,,1950,1,3,1,1,,,,,,,,,,,,,,,,,1,18,,37
56149,2024,12,4,35,4,08,,2,1,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,4,1204
56150,2024,12,1,24,0,08,,2,6,5,1,,,2,3,16,05,20,,,,375,375,1,375,375,0,,0,0,0,,240,,4647,1,1,2,2,,,,,,,,,,,,,,,,,1,14,3,108
56151,2024,12,4,35,0,11,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,11,,150
56152,2024,12,1,46,6,09,,2,1,5,1,,,1,2,17,04,16,,,,400,400,1,400,400,0,,0,0,0,,64,,5631,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,86
56153,2024,12,4,59,0,09,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,1,05,,373
56154,2024,12,1,46,0,07,,1,1,4,1,,,3,3,06,08,35,,,,500,550,1,500,550,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,2,51
56155,2024,12,4,59,0,12,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,158
56156,2024,12,4,10,0,01,2,2,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,124
56157,2024,12,4,24,1,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,592
56158,2024,12,1,59,9,07,,2,1,4,1,,,2,3,14,02,09,,,,300,300,1,300,300,0,,0,0,0,,192,,3846,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,237
56159,2024,12,1,24,0,09,,1,1,5,1,,,2,3,07,01,04,,,,450,450,1,450,450,0,,0,0,0,,240,,9459,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,93
56160,2024,12,4,12,0,12,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,224
56161,2024,12,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,11,,333
56162,2024,12,1,48,0,02,4,2,1,4,1,,,2,3,17,04,18,,,,400,330,1,400,330,80,3,10,0,10,,40,,2800,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,256
56163,2024,12,1,47,0,05,,1,1,6,1,,,1,1,16,05,20,,,,400,400,1,400,400,0,,0,0,0,,28,,6731,1,3,4,4,,,,,,,,,,,,,,,,,1,03,2,169
56164,2024,12,4,35,0,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,11,,205
56165,2024,12,4,10,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,94
56166,2024,12,1,59,9,07,,2,1,5,1,,,2,3,06,01,02,,,,400,400,1,400,400,0,,0,0,0,,12,,6250,3,1,2,4,,,,,,,,,,,,,,,,,1,03,3,979
56167,2024,12,4,46,6,04,,2,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,2,01,,151
56168,2024,12,4,24,2,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,11,,872
56169,2024,12,1,59,9,02,3,1,6,2,1,,,2,3,15,07,34,,,,160,160,2,160,160,0,,0,0,0,7,6,,1700,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,265
56170,2024,12,1,35,0,03,5,2,6,6,1,,,2,3,18,06,27,,,,400,400,1,400,400,0,,0,0,0,,28,,2100,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,169
